anio,mes,indice_tiempo,provincia,concepto,cantidad_mm3
2018,1,2018-01,Salta,Tight gas,0
2018,1,2018-01,San Juan,Producción convencional,0
2018,1,2018-01,San Juan,Shale gas,0
2018,1,2018-01,San Juan,Tight gas,0
2018,1,2018-01,Santa Cruz,Producción convencional,281782.789600
2018,1,2018-01,Santa Cruz,Shale gas,0
2018,1,2018-01,Santa Cruz,Tight gas,47764.278
2018,1,2018-01,Tierra del Fuego,Producción convencional,380528.341
2018,1,2018-01,Tierra del Fuego,Shale gas,0
2018,1,2018-01,Tierra del Fuego,Tight gas,0
2018,2,2018-02,Chubut,Producción convencional,254311.088
2018,2,2018-02,Chubut,Shale gas,44.71
2018,2,2018-02,Chubut,Tight gas,0
2018,2,2018-02,Estado Nacional,Producción convencional,378115.69
2018,2,2018-02,Estado Nacional,Shale gas,0
2018,2,2018-02,Estado Nacional,Tight gas,0
2018,2,2018-02,Formosa,Producción convencional,1842.173
2018,2,2018-02,Formosa,Shale gas,0
2018,2,2018-02,Formosa,Tight gas,0
2018,2,2018-02,Jujuy,Producción convencional,296.910
2018,2,2018-02,Jujuy,Shale gas,0
2018,2,2018-02,Jujuy,Tight gas,0
2018,2,2018-02,La Pampa,Producción convencional,27073.18000000
2018,2,2018-02,La Pampa,Shale gas,0
2018,2,2018-02,La Pampa,Tight gas,0
2018,2,2018-02,La Rioja,Producción convencional,0
2018,2,2018-02,La Rioja,Shale gas,0
2018,2,2018-02,La Rioja,Tight gas,0
2018,2,2018-02,Mendoza,Producción convencional,134356.53905000
2018,2,2018-02,Mendoza,Shale gas,110.27
2018,2,2018-02,Mendoza,Tight gas,4087.94
2018,2,2018-02,Neuquén,Producción convencional,806669.0475591775477
2018,2,2018-02,Neuquén,Shale gas,323207.62397
2018,2,2018-02,Neuquén,Tight gas,657215.6043708224523
2018,2,2018-02,Rio Negro,Producción convencional,57223.98400000
2018,2,2018-02,Rio Negro,Shale gas,0
2018,2,2018-02,Rio Negro,Tight gas,89159.553
2018,2,2018-02,Salta,Producción convencional,163822.98500000
2018,2,2018-02,Salta,Shale gas,0
2018,2,2018-02,Salta,Tight gas,0
2018,2,2018-02,San Juan,Producción convencional,0
2018,2,2018-02,San Juan,Shale gas,0
2018,2,2018-02,San Juan,Tight gas,0
2018,2,2018-02,Santa Cruz,Producción convencional,236170.572332
2018,2,2018-02,Santa Cruz,Shale gas,0
2018,2,2018-02,Santa Cruz,Tight gas,44894.110
2018,2,2018-02,Tierra del Fuego,Producción convencional,316885.173
2018,2,2018-02,Tierra del Fuego,Shale gas,0
2018,2,2018-02,Tierra del Fuego,Tight gas,0
2018,3,2018-03,Chubut,Producción convencional,286785.494
2018,3,2018-03,Chubut,Shale gas,44.28
2018,3,2018-03,Chubut,Tight gas,0
2018,3,2018-03,Estado Nacional,Producción convencional,438172.20
2018,3,2018-03,Estado Nacional,Shale gas,0
2018,3,2018-03,Estado Nacional,Tight gas,0
2018,3,2018-03,Formosa,Producción convencional,1865.935
2018,3,2018-03,Formosa,Shale gas,0
2018,3,2018-03,Formosa,Tight gas,0
2018,3,2018-03,Jujuy,Producción convencional,335.560
2018,3,2018-03,Jujuy,Shale gas,0
2018,3,2018-03,Jujuy,Tight gas,0
2018,3,2018-03,La Pampa,Producción convencional,29624.20400000
2018,3,2018-03,La Pampa,Shale gas,0
2018,3,2018-03,La Pampa,Tight gas,0
2018,3,2018-03,La Rioja,Producción convencional,0
2018,3,2018-03,La Rioja,Shale gas,0
2018,3,2018-03,La Rioja,Tight gas,0
2018,3,2018-03,Mendoza,Producción convencional,150952.01337000
2018,3,2018-03,Mendoza,Shale gas,147.47
2018,3,2018-03,Mendoza,Tight gas,2629.90
2018,3,2018-03,Neuquén,Producción convencional,863174.7265687792130
2018,3,2018-03,Neuquén,Shale gas,400439.7923600000000
2018,3,2018-03,Neuquén,Tight gas,727075.577071220787
2018,3,2018-03,Rio Negro,Producción convencional,65177.02000000
2018,3,2018-03,Rio Negro,Shale gas,0
2018,3,2018-03,Rio Negro,Tight gas,103940.128
2018,3,2018-03,Salta,Producción convencional,177071.99500000
2018,3,2018-03,Salta,Shale gas,0
2018,3,2018-03,Salta,Tight gas,0
2018,3,2018-03,San Juan,Producción convencional,0
2018,3,2018-03,San Juan,Shale gas,0
2018,3,2018-03,San Juan,Tight gas,0
2018,3,2018-03,Santa Cruz,Producción convencional,269689.544512
2018,3,2018-03,Santa Cruz,Shale gas,0
2018,3,2018-03,Santa Cruz,Tight gas,51411.743
2018,3,2018-03,Tierra del Fuego,Producción convencional,333367.059
2018,3,2018-03,Tierra del Fuego,Shale gas,0
2018,3,2018-03,Tierra del Fuego,Tight gas,0
2018,4,2018-04,Chubut,Producción convencional,277124.842
2018,4,2018-04,Chubut,Shale gas,31.07
2018,4,2018-04,Chubut,Tight gas,0
2018,4,2018-04,Estado Nacional,Producción convencional,421933.1130
2018,4,2018-04,Estado Nacional,Shale gas,0
2018,4,2018-04,Estado Nacional,Tight gas,0
2018,4,2018-04,Formosa,Producción convencional,1883.608
2018,4,2018-04,Formosa,Shale gas,0
2018,4,2018-04,Formosa,Tight gas,0
2018,4,2018-04,Jujuy,Producción convencional,329.650
2018,4,2018-04,Jujuy,Shale gas,0
2018,4,2018-04,Jujuy,Tight gas,0
2018,4,2018-04,La Pampa,Producción convencional,26931.27800000
2018,4,2018-04,La Pampa,Shale gas,0
2018,4,2018-04,La Pampa,Tight gas,0
2018,4,2018-04,La Rioja,Producción convencional,0
2018,4,2018-04,La Rioja,Shale gas,0
2018,4,2018-04,La Rioja,Tight gas,0
2018,4,2018-04,Mendoza,Producción convencional,140278.49928001
2018,4,2018-04,Mendoza,Shale gas,59.81
2018,4,2018-04,Mendoza,Tight gas,3988.68
2018,4,2018-04,Neuquén,Producción convencional,861482.8675553717025
2018,4,2018-04,Neuquén,Shale gas,414633.1984102293591
2018,4,2018-04,Neuquén,Tight gas,711556.7230343989384
2018,4,2018-04,Rio Negro,Producción convencional,66207.70400000
2018,4,2018-04,Rio Negro,Shale gas,0
2018,4,2018-04,Rio Negro,Tight gas,112323.600
2018,4,2018-04,Salta,Producción convencional,166233.80000000
2018,4,2018-04,Salta,Shale gas,0
2018,4,2018-04,Salta,Tight gas,0
2018,4,2018-04,San Juan,Producción convencional,0
2018,4,2018-04,San Juan,Shale gas,0
2018,4,2018-04,San Juan,Tight gas,0
2018,4,2018-04,Santa Cruz,Producción convencional,263391.056069
2018,4,2018-04,Santa Cruz,Shale gas,0
2018,4,2018-04,Santa Cruz,Tight gas,54104.848
2018,4,2018-04,Tierra del Fuego,Producción convencional,354970.5070
2018,4,2018-04,Tierra del Fuego,Shale gas,0
2018,4,2018-04,Tierra del Fuego,Tight gas,0
2018,5,2018-05,Chubut,Producción convencional,276134.260
2018,5,2018-05,Chubut,Shale gas,58.37
2018,5,2018-05,Chubut,Tight gas,0
2018,5,2018-05,Estado Nacional,Producción convencional,436884.894
2018,5,2018-05,Estado Nacional,Shale gas,0
2018,5,2018-05,Estado Nacional,Tight gas,0
2018,5,2018-05,Formosa,Producción convencional,1885.033
2018,5,2018-05,Formosa,Shale gas,0
2018,5,2018-05,Formosa,Tight gas,0
2018,5,2018-05,Jujuy,Producción convencional,296.630
2018,5,2018-05,Jujuy,Shale gas,0
2018,5,2018-05,Jujuy,Tight gas,0
2018,5,2018-05,La Pampa,Producción convencional,28166.02500000
2018,5,2018-05,La Pampa,Shale gas,0
2018,5,2018-05,La Pampa,Tight gas,0
2018,5,2018-05,La Rioja,Producción convencional,0
2018,5,2018-05,La Rioja,Shale gas,0
2018,5,2018-05,La Rioja,Tight gas,0
2018,5,2018-05,Mendoza,Producción convencional,144112.67640001
2018,5,2018-05,Mendoza,Shale gas,4.03
2018,5,2018-05,Mendoza,Tight gas,4860.13
2018,5,2018-05,Neuquén,Producción convencional,852779.43644353989265
2018,5,2018-05,Neuquén,Shale gas,481189.96004000000065
2018,5,2018-05,Neuquén,Tight gas,659257.1655164601067
2018,5,2018-05,Rio Negro,Producción convencional,69487.03500000
2018,5,2018-05,Rio Negro,Shale gas,0
2018,5,2018-05,Rio Negro,Tight gas,115081.425
2018,5,2018-05,Salta,Producción convencional,179500.41200000
2018,5,2018-05,Salta,Shale gas,0
2018,5,2018-05,Salta,Tight gas,0
2018,5,2018-05,San Juan,Producción convencional,0
2018,5,2018-05,San Juan,Shale gas,0
2018,5,2018-05,San Juan,Tight gas,0
2018,5,2018-05,Santa Cruz,Producción convencional,268072.478013
2018,5,2018-05,Santa Cruz,Shale gas,0
2018,5,2018-05,Santa Cruz,Tight gas,66679.992
2018,5,2018-05,Tierra del Fuego,Producción convencional,361029.228
2018,5,2018-05,Tierra del Fuego,Shale gas,0
2018,5,2018-05,Tierra del Fuego,Tight gas,0
2018,6,2018-06,Chubut,Producción convencional,269789.312
2018,6,2018-06,Chubut,Shale gas,4.35
2018,6,2018-06,Chubut,Tight gas,0
2018,6,2018-06,Estado Nacional,Producción convencional,426548.09
2018,6,2018-06,Estado Nacional,Shale gas,0
2018,6,2018-06,Estado Nacional,Tight gas,0
2018,6,2018-06,Formosa,Producción convencional,1724.303
2018,6,2018-06,Formosa,Shale gas,0
2018,6,2018-06,Formosa,Tight gas,0
2018,6,2018-06,Jujuy,Producción convencional,316.240
2018,6,2018-06,Jujuy,Shale gas,0
2018,6,2018-06,Jujuy,Tight gas,0
2018,6,2018-06,La Pampa,Producción convencional,27116.05400000
2018,6,2018-06,La Pampa,Shale gas,0
2018,6,2018-06,La Pampa,Tight gas,0
2018,6,2018-06,La Rioja,Producción convencional,0
2018,6,2018-06,La Rioja,Shale gas,0
2018,6,2018-06,La Rioja,Tight gas,0
2018,6,2018-06,Mendoza,Producción convencional,139108.09493000
2018,6,2018-06,Mendoza,Shale gas,1.80
2018,6,2018-06,Mendoza,Tight gas,4177.47
2018,6,2018-06,Neuquén,Producción convencional,816792.3482273175352
2018,6,2018-06,Neuquén,Shale gas,524569.8972099999991
2018,6,2018-06,Neuquén,Tight gas,716469.7365626824657
2018,6,2018-06,Rio Negro,Producción convencional,66256.14400000
2018,6,2018-06,Rio Negro,Shale gas,0
2018,6,2018-06,Rio Negro,Tight gas,110334.067
2018,6,2018-06,Salta,Producción convencional,174018.04500000
2018,6,2018-06,Salta,Shale gas,0
2018,6,2018-06,Salta,Tight gas,0
2018,6,2018-06,San Juan,Producción convencional,0
2018,6,2018-06,San Juan,Shale gas,0
2018,6,2018-06,San Juan,Tight gas,0
2018,6,2018-06,Santa Cruz,Producción convencional,264744.481742
2018,6,2018-06,Santa Cruz,Shale gas,0
2018,6,2018-06,Santa Cruz,Tight gas,67422.704
2018,6,2018-06,Tierra del Fuego,Producción convencional,357487.460
2018,6,2018-06,Tierra del Fuego,Shale gas,0
2018,6,2018-06,Tierra del Fuego,Tight gas,0
2018,7,2018-07,Chubut,Producción convencional,285050.333
2018,7,2018-07,Chubut,Shale gas,61.41
2018,7,2018-07,Chubut,Tight gas,0
2018,7,2018-07,Estado Nacional,Producción convencional,436139.89
2018,7,2018-07,Estado Nacional,Shale gas,0
2018,7,2018-07,Estado Nacional,Tight gas,0
2018,7,2018-07,Formosa,Producción convencional,1805.927
2018,7,2018-07,Formosa,Shale gas,0
2018,7,2018-07,Formosa,Tight gas,0
2018,7,2018-07,Jujuy,Producción convencional,297.32
2018,7,2018-07,Jujuy,Shale gas,0
2018,7,2018-07,Jujuy,Tight gas,0
2018,7,2018-07,La Pampa,Producción convencional,27158.04000000
2018,7,2018-07,La Pampa,Shale gas,0
2018,7,2018-07,La Pampa,Tight gas,0
2018,7,2018-07,La Rioja,Producción convencional,0
2018,7,2018-07,La Rioja,Shale gas,0
2018,7,2018-07,La Rioja,Tight gas,0
2018,7,2018-07,Mendoza,Producción convencional,143708.32806001
2018,7,2018-07,Mendoza,Shale gas,0.00
2018,7,2018-07,Mendoza,Tight gas,4673.74
2018,7,2018-07,Neuquén,Producción convencional,837835.0329615895744
2018,7,2018-07,Neuquén,Shale gas,555882.083215
2018,7,2018-07,Neuquén,Tight gas,718058.4768234104256
2018,7,2018-07,Rio Negro,Producción convencional,71407.30700000
2018,7,2018-07,Rio Negro,Shale gas,0
2018,7,2018-07,Rio Negro,Tight gas,111171.327
2018,7,2018-07,Salta,Producción convencional,179458.16100000
2018,7,2018-07,Salta,Shale gas,0
2018,7,2018-07,Salta,Tight gas,0
2018,7,2018-07,San Juan,Producción convencional,0
2018,7,2018-07,San Juan,Shale gas,0
2018,7,2018-07,San Juan,Tight gas,0
2018,7,2018-07,Santa Cruz,Producción convencional,282935.715561
2018,7,2018-07,Santa Cruz,Shale gas,0
2018,7,2018-07,Santa Cruz,Tight gas,68385.959
2018,7,2018-07,Tierra del Fuego,Producción convencional,372329.195
2018,7,2018-07,Tierra del Fuego,Shale gas,0
2018,7,2018-07,Tierra del Fuego,Tight gas,0
2018,8,2018-08,Chubut,Producción convencional,279110.686
2018,8,2018-08,Chubut,Shale gas,62.57
2018,8,2018-08,Chubut,Tight gas,0
2018,8,2018-08,Estado Nacional,Producción convencional,431583.52
2018,8,2018-08,Estado Nacional,Shale gas,0
2018,8,2018-08,Estado Nacional,Tight gas,0
2018,8,2018-08,Formosa,Producción convencional,1876.784
2018,8,2018-08,Formosa,Shale gas,0
2018,8,2018-08,Formosa,Tight gas,0
2018,8,2018-08,Jujuy,Producción convencional,312.62
2018,8,2018-08,Jujuy,Shale gas,0
2018,8,2018-08,Jujuy,Tight gas,0
2018,8,2018-08,La Pampa,Producción convencional,26516.73000000
2018,8,2018-08,La Pampa,Shale gas,0
2018,8,2018-08,La Pampa,Tight gas,0
2018,8,2018-08,La Rioja,Producción convencional,0
2018,8,2018-08,La Rioja,Shale gas,0
2018,8,2018-08,La Rioja,Tight gas,0
2018,8,2018-08,Mendoza,Producción convencional,141620.31109999
2018,8,2018-08,Mendoza,Shale gas,0.00
2018,8,2018-08,Mendoza,Tight gas,4818.61
2018,8,2018-08,Neuquén,Producción convencional,832422.6005975234817
2018,8,2018-08,Neuquén,Shale gas,634583.7934210000011
2018,8,2018-08,Neuquén,Tight gas,696549.3749814765172
2018,8,2018-08,Rio Negro,Producción convencional,71234.52100000
2018,8,2018-08,Rio Negro,Shale gas,0
2018,8,2018-08,Rio Negro,Tight gas,109004.370
2018,8,2018-08,Salta,Producción convencional,179893.97000000
2018,8,2018-08,Salta,Shale gas,0
2018,8,2018-08,Salta,Tight gas,0
2018,8,2018-08,San Juan,Producción convencional,0
2018,8,2018-08,San Juan,Shale gas,0
2018,8,2018-08,San Juan,Tight gas,0
2018,8,2018-08,Santa Cruz,Producción convencional,290504.353768
2018,8,2018-08,Santa Cruz,Shale gas,0
2018,8,2018-08,Santa Cruz,Tight gas,72392.002
2018,8,2018-08,Tierra del Fuego,Producción convencional,375484.278
2018,8,2018-08,Tierra del Fuego,Shale gas,0
2018,8,2018-08,Tierra del Fuego,Tight gas,0
2018,9,2018-09,Chubut,Producción convencional,274708.049
2018,9,2018-09,Chubut,Shale gas,16.4
2018,9,2018-09,Chubut,Tight gas,0
2018,9,2018-09,Estado Nacional,Producción convencional,410869.95
2018,9,2018-09,Estado Nacional,Shale gas,0
2018,9,2018-09,Estado Nacional,Tight gas,0
2018,9,2018-09,Formosa,Producción convencional,1629.276
2018,9,2018-09,Formosa,Shale gas,0
2018,9,2018-09,Formosa,Tight gas,0
2018,9,2018-09,Jujuy,Producción convencional,277.960
2018,9,2018-09,Jujuy,Shale gas,0
2018,9,2018-09,Jujuy,Tight gas,0
2018,9,2018-09,La Pampa,Producción convencional,26252.00000000
2018,9,2018-09,La Pampa,Shale gas,0
2018,9,2018-09,La Pampa,Tight gas,0
2018,9,2018-09,Mendoza,Producción convencional,132950.14800000
2018,9,2018-09,Mendoza,Shale gas,0.00
2018,9,2018-09,Mendoza,Tight gas,4946.15
2018,9,2018-09,Neuquén,Producción convencional,760813.1572364261302
2018,9,2018-09,Neuquén,Shale gas,676533.0166399999943
2018,9,2018-09,Neuquén,Tight gas,609217.6291235738755
2018,9,2018-09,Rio Negro,Producción convencional,70054.05900000
2018,9,2018-09,Rio Negro,Shale gas,0
2018,9,2018-09,Rio Negro,Tight gas,108132.420
2018,9,2018-09,Salta,Producción convencional,170205.04300000
2018,9,2018-09,Salta,Shale gas,0
2018,9,2018-09,Salta,Tight gas,0
2018,9,2018-09,San Juan,Producción convencional,0
2018,9,2018-09,San Juan,Shale gas,0
2018,9,2018-09,San Juan,Tight gas,0
2018,9,2018-09,Santa Cruz,Producción convencional,283213.934167
2018,9,2018-09,Santa Cruz,Shale gas,0
2018,9,2018-09,Santa Cruz,Tight gas,73491.352
2018,9,2018-09,Tierra del Fuego,Producción convencional,350694.624
2018,9,2018-09,Tierra del Fuego,Shale gas,0
2018,9,2018-09,Tierra del Fuego,Tight gas,0
2018,10,2018-10,Chubut,Producción convencional,266609.61442
2018,10,2018-10,Chubut,Shale gas,46.59
2018,10,2018-10,Chubut,Tight gas,0
2018,10,2018-10,Estado Nacional,Producción convencional,430360.05
2018,10,2018-10,Estado Nacional,Shale gas,0
2018,10,2018-10,Estado Nacional,Tight gas,0
2018,10,2018-10,Formosa,Producción convencional,1451.458
2018,10,2018-10,Formosa,Shale gas,0
2018,10,2018-10,Formosa,Tight gas,0
2018,10,2018-10,Jujuy,Producción convencional,295.530
2018,10,2018-10,Jujuy,Shale gas,0
2018,10,2018-10,Jujuy,Tight gas,0
2018,10,2018-10,La Pampa,Producción convencional,27873.68600000
2018,10,2018-10,La Pampa,Shale gas,0
2018,10,2018-10,La Pampa,Tight gas,0
2018,10,2018-10,Mendoza,Producción convencional,137310.52703000
2018,10,2018-10,Mendoza,Shale gas,0.00
2018,10,2018-10,Mendoza,Tight gas,5004.40
2018,10,2018-10,Neuquén,Producción convencional,785287.4651276110846
2018,10,2018-10,Neuquén,Shale gas,773073.3835900000044
2018,10,2018-10,Neuquén,Tight gas,592109.5562823889110
2018,10,2018-10,Rio Negro,Producción convencional,69788.32800000
2018,10,2018-10,Rio Negro,Shale gas,0
2018,10,2018-10,Rio Negro,Tight gas,105330.190
2018,10,2018-10,Salta,Producción convencional,173912.15900000
2018,10,2018-10,Salta,Shale gas,0
2018,10,2018-10,Salta,Tight gas,0
2018,10,2018-10,San Juan,Producción convencional,0
2018,10,2018-10,San Juan,Shale gas,0
2018,10,2018-10,San Juan,Tight gas,0
2018,10,2018-10,Santa Cruz,Producción convencional,295384.155252
2018,10,2018-10,Santa Cruz,Shale gas,0
2018,10,2018-10,Santa Cruz,Tight gas,79469.093
2018,10,2018-10,Tierra del Fuego,Producción convencional,360002.716
2018,10,2018-10,Tierra del Fuego,Shale gas,0
2018,10,2018-10,Tierra del Fuego,Tight gas,0
2018,11,2018-11,Chubut,Producción convencional,267794.420
2018,11,2018-11,Chubut,Shale gas,33.25
2018,11,2018-11,Chubut,Tight gas,0
2018,11,2018-11,Estado Nacional,Producción convencional,266260.06
2018,11,2018-11,Estado Nacional,Shale gas,0
2018,11,2018-11,Estado Nacional,Tight gas,0
2018,11,2018-11,Formosa,Producción convencional,1402.287
2018,11,2018-11,Formosa,Shale gas,0
2018,11,2018-11,Formosa,Tight gas,0
2018,11,2018-11,Jujuy,Producción convencional,292.350
2018,11,2018-11,Jujuy,Shale gas,0
2018,11,2018-11,Jujuy,Tight gas,0
2018,11,2018-11,La Pampa,Producción convencional,29007.73000000
2018,11,2018-11,La Pampa,Shale gas,0
2018,11,2018-11,La Pampa,Tight gas,0
2018,11,2018-11,Mendoza,Producción convencional,131215.28919001
2018,11,2018-11,Mendoza,Shale gas,6.42
2018,11,2018-11,Mendoza,Tight gas,4579.38
2018,11,2018-11,Neuquén,Producción convencional,710344.4382117085277
2018,11,2018-11,Neuquén,Shale gas,801547.7044139999940
2018,11,2018-11,Neuquén,Tight gas,520806.0623742914783
2018,11,2018-11,Rio Negro,Producción convencional,68797.67500000
2018,11,2018-11,Rio Negro,Shale gas,0
2018,11,2018-11,Rio Negro,Tight gas,96811.660
2018,11,2018-11,Salta,Producción convencional,165700.81400000
2018,11,2018-11,Salta,Shale gas,0
2018,11,2018-11,Salta,Tight gas,0
2018,11,2018-11,San Juan,Producción convencional,0
2018,11,2018-11,San Juan,Shale gas,0
2018,11,2018-11,San Juan,Tight gas,0
2018,11,2018-11,Santa Cruz,Producción convencional,278093.294003
2018,11,2018-11,Santa Cruz,Shale gas,0
2018,11,2018-11,Santa Cruz,Tight gas,79014.160
2018,11,2018-11,Tierra del Fuego,Producción convencional,275178.201
2018,11,2018-11,Tierra del Fuego,Shale gas,0
2018,11,2018-11,Tierra del Fuego,Tight gas,0
2018,12,2018-12,Chubut,Producción convencional,274158.812
2018,12,2018-12,Chubut,Shale gas,39.05
2018,12,2018-12,Chubut,Tight gas,0
2018,12,2018-12,Estado Nacional,Producción convencional,381417.74
2018,12,2018-12,Estado Nacional,Shale gas,0
2018,12,2018-12,Estado Nacional,Tight gas,0
2018,12,2018-12,Formosa,Producción convencional,1854.19
2018,12,2018-12,Formosa,Shale gas,0
2018,12,2018-12,Formosa,Tight gas,0
2018,12,2018-12,Jujuy,Producción convencional,274.240
2018,12,2018-12,Jujuy,Shale gas,0
2018,12,2018-12,Jujuy,Tight gas,0
2018,12,2018-12,La Pampa,Producción convencional,25296.44000000
2018,12,2018-12,La Pampa,Shale gas,0
2018,12,2018-12,La Pampa,Tight gas,0
2018,12,2018-12,Mendoza,Producción convencional,125303.88874001
2018,12,2018-12,Mendoza,Shale gas,0.00
2018,12,2018-12,Mendoza,Tight gas,4659.98
2018,12,2018-12,Neuquén,Producción convencional,712406.1466306493383
2018,12,2018-12,Neuquén,Shale gas,856742.8388359999998
2018,12,2018-12,Neuquén,Tight gas,532805.1755333506619
2018,12,2018-12,Rio Negro,Producción convencional,66658.73900000
2018,12,2018-12,Rio Negro,Shale gas,0
2018,12,2018-12,Rio Negro,Tight gas,102840.520
2018,12,2018-12,Salta,Producción convencional,165546.89500000
2018,12,2018-12,Salta,Shale gas,0
2018,12,2018-12,Salta,Tight gas,0
2018,12,2018-12,San Juan,Producción convencional,0
2018,12,2018-12,San Juan,Shale gas,0
2018,12,2018-12,San Juan,Tight gas,0
2018,12,2018-12,Santa Cruz,Producción convencional,299760.163335
2018,12,2018-12,Santa Cruz,Shale gas,0
2018,12,2018-12,Santa Cruz,Tight gas,86739.637
2018,12,2018-12,Tierra del Fuego,Producción convencional,353881.007
2018,12,2018-12,Tierra del Fuego,Shale gas,0
2018,12,2018-12,Tierra del Fuego,Tight gas,0
2019,1,2019-01,Chubut,Producción convencional,270306.5497
2019,1,2019-01,Chubut,Shale gas,37.25
2019,1,2019-01,Chubut,Tight gas,0
2019,1,2019-01,Estado Nacional,Producción convencional,386606.84
2019,1,2019-01,Estado Nacional,Shale gas,0
2019,1,2019-01,Estado Nacional,Tight gas,0
2019,1,2019-01,Formosa,Producción convencional,1941.34
